성명,선거구일,선거구이,여당평가,당선여부,득표수,학력,과목,경력지역,인지도,지역구분
엄재창,충북,단양군,51.225,True,0.03662863957766858,연세대,행정,False,0.007480046310271789,1
김희수,충북,단양군,51.225,False,,,,,0.5032678799303171,1
,충북,단양군,51.225,False,-1.9286431830936792,,,False,0.4892520737594112,1
임병운,충북,청원군,51.225,,-0.005547467831037279,,,False,0.01942570283511966,1
박문희,충북,청원군,51.225,False,,,,False,0.11740109259898927,1
유재평,충북,청원군,51.225,False,-0.5976130247083328,,,False,0.00011506966786921582,1
이의영,충북,,51.225,True,,,경영,False,0.056258997762186375,1
김도경,충북,청원군,51.225,False,-1.892275396750305,,,False,0.5502237101166159,1
박노철,충북,청원군,51.225,False,-2.5401378753640618,,법,False,0.2565754270192196,1
박병진,충북,영동군,51.225,True,0.040304978856506204,,,False,0.9365268706638578,1
장인학,충북,영동군,51.225,False,,,,False,3.5056086108444097e-05,1
박우양,충북,영동군,51.225,True,0.1673267128000782,,경제,True,0.029167285714768405,1
손문규,충북,영동군,51.225,False,,,,False,0.03427078753526549,1
김인수,충북,보은군,51.225,True,-0.11438240143138645,,,False,0.9528444711779438,1
이재열,충북,보은군,51.225,False,,,,False,0.04670980254871747,1
김원만,충북,보은군,51.225,False,-2.6180237345215027,,,True,0.00041820918934887545,1
임재업,충북,,51.225,False,-1.5095580518928693,,행정,False,2.751708398985493e-05,1
박한범,충북,옥천군,51.225,True,0.4358416412692448,,,False,0.0500983241322652,1
이병우,충북,옥천군,51.225,False,,,,False,0.8851003957025217,1
곽래연,충북,옥천군,51.225,False,-0.2977651364763347,,행정,False,2.617588961317404e-05,1
황규철,충북,옥천군,51.225,True,,,행정,False,0.06477510427559978,1
신원균,충북,음성군,51.225,False,-0.45725040742568895,,행정,False,0.043291231212655684,3
최병윤,충북,음성군,51.225,True,,,,True,0.35846807353183663,3
이명섭,충북,음성군,,False,,,,False,0.19720207759556088,3
이광진,충북,음성군,51.225,True,,,경영,False,0.4010386176599467,3
정영수,충북,진천군,51.225,True,-0.4905389040145815,,,False,0.033401858429345184,3
이규창,충북,진천군,51.225,False,,,행정,False,0.6034978016032418,3
장성유,충북,진천군,51.225,False,-1.8908423395179628,,,False,0.001823674562858365,3
이경숙,충북,진천군,51.225,False,-2.3109043521906214,,,True,0.08881267826520094,3
이양섭,충북,진천군,51.225,True,-0.10893433093920868,,,True,0.004716498539565888,3
이수완,충북,진천군,51.225,False,,,행정,False,0.2677415418420777,3
민태찬,충북,,51.225,False,-2.5434764964663565,,정치,False,5.9467577101258594e-06,3
임회무,충북,괴산군,51.225,True,0.00428725201161977,,행정,True,0.012016981675424344,3
정헌,충북,괴산군,51.225,False,,,,False,0.9856882831341244,3
윤용길,충북,괴산군,51.225,False,-1.8891789335130684,,,False,0.002294735190451277,3
김봉회,충북,증평군,51.225,True,,,경영,False,0.905098456329307,3
윤해명,충북,증평군,51.225,False,,,행정,False,0.09490154367069303,3
김문규,충남,천안시 서북구,51.225,True,0.3303425092233028,,,True,0.05756374584785912,2
장덕용,충남,천안시 서북구,51.225,False,,,,False,7.450563723269045e-05,2
이상목,충남,천안시 서북구,51.225,False,-0.3807576144546896,,법,False,0.03834064098273711,2
오인철,충남,천안시 서북구,51.225,True,,,,False,0.00960676369257514,2
이대영,충남,천안시 서북구,51.225,False,-3.570125730886273,,,False,0.12465333209758345,2
박종영,충남,천안시 서북구,51.225,False,-2.9835863055986698,,경영,False,0.013646391253323472,2
이진환,충남,천안시 서북구,51.225,True,-0.27226642179661403,,행정,False,0.042054217771048286,2
박태서,충남,천안시 서북구,51.225,False,,,행정,False,0.006110846590900174,2
이윤상,충남,천안시 서북구,51.225,False,-2.6416332585812707,,,False,0.1412291918468288,2
이병철,충남,천안시 서북구,51.225,False,-2.8679070890684915,,,False,0.548504999155825,2
김장옥,충남,천안시 서북구,51.225,False,-0.3210370535976418,,,False,0.014775932752286088,2
이공휘,충남,천안시 서북구,51.225,True,,,,False,0.003439432371800723,2
홍성현,충남,천안시 동남구,51.225,True,-0.06418288511112691,,경영,False,0.005475171047035067,2
김득응,충남,천안시 동남구,51.225,,,,,True,0.0003169809970773417,2
이걸재,충남,천안시 동남구,,False,-2.72902229695714,,,False,,2
황규택,충남,천안시 동남구,51.225,False,-2.68841793937163,,,False,0.00020797665078228805,2
김동욱,충남,천안시 동남구,51.225,True,0.03545828664999172,,,False,0.884176892620868,2
윤미숙,충남,천안시 동남구,51.225,False,,,,False,0.004940034535319578,2
김종훈,,천안시 동남구,51.225,False,-3.3559062879062123,,행정,True,0.07816340255279931,2
이명성,충남,천안시 동남구,,False,-3.072754430045371,,,False,0.0010780615282256004,2
허욱,충남,천안시 동남구,51.225,False,-0.13133479105473453,,행정,True,0.00633173965783462,
유병국,충남,천안시 동남구,51.225,True,,,법,False,0.0013531854536617599,2
김용기,충남,천안시 동남구,51.225,False,-3.4434055883429004,,,True,0.0062265975996524114,2
이교희,충남,천안시 동남구,51.225,False,,,,False,0.00037160326660351116,2
김종문,충남,천안시 동남구,51.225,True,,,,False,0.0108394225306836,2
윤석우,충남,공주시,51.225,True,0.2896370623220016,,,False,0.0011484586326383833,1
서승열,충남,공주시,51.225,False,,,경제,False,0.00022441274360859975,1
조길행,충남,공주시,51.225,True,0.21716471082921368,,행정,False,0.00029575624690725364,1
이광수,충남,공주시,51.225,False,,,행정,False,0.9983313723768458,1
신재원,충남,보령시,51.225,True,0.1694972784450291,,,False,0.14293108150265602,1
김병철,충남,보령시,51.225,False,,,,False,0.8562149325866311,1
백낙구,충남,보령시,51.225,True,-0.10609825084436568,,행정,False,2.963895253114647e-05,1
김지덕,충남,보령시,51.225,False,,,,True,2.3496750421610905e-05,1
임세빈,충남,보령시,51.225,False,-1.3794138450761873,,,False,0.0008008502077600224,1
이기철,충남,아산시,51.225,True,0.17611440855099247,,행정,True,0.2720531842250577,1
이광열,충남,아산시,51.225,False,,,행정,False,0.08619805618504793,1
김응규,충남,아산시,51.225,True,0.2279581185318499,,행정,False,0.14614305172321262,1
윤신군,충남,아산시,51.225,False,,,,False,0.004243765661739233,1
장기승,충남,아산시,51.225,True,0.1518916654635087,,,False,0.04551932605085567,
이위종,충남,아산시,51.225,False,,,,False,0.2674288529136495,1
,충남,아산시,51.225,False,-0.3749589680577219,,경영,False,0.02906753961505457,1
윤지상,충남,아산시,51.225,True,,,행정,True,0.14934622362538275,1
이완복,충남,서산시,51.225,False,-0.0906029662788624,,,False,0.0005561653418334145,1
맹정호,충남,서산시,51.225,,,,,True,0.008007180955347403,1
김종필,충남,서산시,51.225,True,0.12179262067247967,,행정,False,0.991026764138473,1
이도규,충남,서산시,51.225,False,,,경제,False,0.00040988956434613263,1
,충남,태안군,51.225,True,0.14801391535889438,,행정,False,0.0026605501736588467,1
이기재,충남,태안군,51.225,False,-0.3173689696019743,,,False,0.3742151276851858,1
정광섭,충남,태안군,51.225,True,-0.8567728732838619,,행정,False,0.06412739601815277,1
염홍섭,충남,태안군,51.225,False,,,정치,False,0.009267287353021255,1
이영수,충남,태안군,51.225,False,-1.1084583766399727,,,False,0.5289932552400645,1
강종국,충남,태안군,51.225,False,-1.074943931339917,,,False,0.0207363835299168,1
김복만,충남,금산군,51.225,True,-0.09773659054716688,,,False,0.8403354874217112,1
박찬중,충남,금산군,51.225,False,,,행정,False,0.15649777081740684,1
차두환,충남,금산군,51.225,False,-2.137949760589893,,,False,0.003166741760882012,
송덕빈,충남,논산시,51.225,True,-0.13720433346193311,,,False,0.014956122039285,1
오인환,충남,논산시,51.225,False,,,,False,0.8638683498374405,1
최상덕,충남,논산시,51.225,False,-2.215837967379117,,,False,0.0842459266135726,1
전낙운,충남,논산시,51.225,True,0.12148357709523427,,,False,0.017314179624364944,1
박문화,충남,논산시,51.225,False,,,,False,0.019615421885336774,1
조치연,충남,계룡시,51.225,True,-0.21323075265520128,,,False,0.037018999587071916,1
김대영,충남,계룡시,51.225,False,,,,False,0.9568342064156274,1
이상노,충남,계룡시,51.225,False,-1.7183496134812724,,행정,False,0.006146793997300585,1
이용호,충남,당진시,,True,-0.02171069335343641,,행정,False,0.5882964141184484,2
심상찬,충남,당진시,51.225,False,,,법,False,0.000531660753751915,2
,충남,당진시,51.225,False,-0.2852022199719983,,행정,False,6.0833446453435756e-05,2
김명선,충남,당진시,51.225,True,,,,True,0.2182749671431292,2
이병욱,충남,당진시,51.225,False,-2.2567191454522693,,,False,0.19283612453821705,2
유찬종,충남,부여군,51.225,True,0.04741982279175362,,경영,False,0.13642219797933494,1
우구제,충남,부여군,51.225,False,-1.318055364473177,,,False,,1
박종근,충남,부여군,51.225,False,-1.1674315339717969,,,False,0.4171639441615196,1
강용일,충남,부여군,51.225,True,0.6444552784913465,,,False,0.025358201607446663,1
이두영,충남,부여군,51.225,False,,,,False,0.4210556562516988,1
서형달,충남,서천군,51.225,True,-0.012551394281872214,,경제,False,0.009514805152525377,1
전익현,충남,서천군,51.225,False,,,경영,False,0.07124454541069693,1
김창규,충남,서천군,51.225,False,-0.21530632247493775,,,False,0.889375857687235,1
조이환,충남,서천군,51.225,,,,,False,0.029864791749542662,1
오배근,충남,홍성군,51.225,True,0.16564343057980369,,행정,False,0.008851306893851548,1
이두원,충남,홍성군,51.225,False,,,,True,0.10148901744229616,1
정영희,충남,홍성군,51.225,False,-2.2528286745532715,,,False,0.09056666329195978,1
이종화,충남,,51.225,True,0.20148960287069784,,,False,0.512848785767909,1
채승신,충남,홍성군,51.225,False,,,경영,,0.002789384148159925,1
,충남,,51.225,False,-1.8296362370218773,,경영,False,0.28345484245582353,1
김홍열,충남,청양군,51.225,True,-0.02694960507113116,,경영,False,0.03500926150513705,1
이정우,충남,청양군,51.225,False,-0.1573123505748792,,,False,0.9649907384948628,1
김용필,충남,예산군,51.225,True,0.14201245046784966,,경영,True,0.6145201229676065,1
유병,충남,,51.225,False,,,,False,0.3854798770323934,1
정호윤,전북,전주시 완산구,51.225,True,,,법,False,0.010887830219291541,2
최권상,,전주시 완산구,51.225,False,-1.0381289241616762,,경영,False,8.246193927647258e-06,2
송성환,전북,전주시 완산구,51.225,True,,,행정,False,0.006899484887892085,2
최형열,전북,전주시 완산구,51.225,False,-0.8503533055133978,,,False,8.446013631559966e-05,2
강영수,전북,전주시 완산구,51.225,True,,,,False,0.007572625517203974,2
최선희,전북,전주시 완산구,51.225,False,-1.7969579686478812,,,False,,2
신재봉,전북,전주시 완산구,,False,-1.3964969146870512,,,True,0.006834778220624169,2
이해숙,전북,,51.225,True,,,,True,0.02780036170339096,2
박진만,전북,전주시 완산구,51.225,False,-0.3953171415909014,,,True,0.04766421544657334,2
노석만,전북,전주시 완산구,51.225,False,-2.315166694140232,연세대,행정,True,0.00013391346311826551,2
최진호,전북,전주시 덕진구,51.225,True,,,정치,False,0.7799667298565378,2
하대성,전북,전주시 덕진구,51.225,False,-0.6125772836466793,,,True,0.058641678533912736,2
김종철,전북,전주시 덕진구,51.225,True,,,경영,False,0.11223643918018196,2
서윤근,전북,전주시 덕진구,51.225,False,-0.3507099691932597,,,True,0.002699303581293611,2
양용모,전북,전주시 덕진구,51.225,True,,,행정,False,0.012150743933941357,2
오정심,전북,전주시 덕진구,51.225,False,-1.7874072209536973,,,False,0.00011641391646075508,2
최승재,전북,전주시 덕진구,51.225,False,-1.1960622322550831,,행정,False,0.028468482015416036,2
국주영은,전북,전주시 덕진구,51.225,True,,,,False,0.003298971090610689,2
김종담,전북,전주시 덕진구,51.225,False,-0.5053221521105963,,,False,0.002421237891645184,2
박재만,전북,군산시,,True,,,경영,True,0.011971084862372658,2
강태창,전북,군산시,51.225,False,-0.7790026216908893,,,False,8.28076122297782e-05,2
이수갑,전북,군산시,51.225,False,-2.2139473750656795,,,False,7.428521025138806e-05,2
김용권,전북,군산시,51.225,False,-2.285663601385991,,,False,0.017583326502701512,2
양용호,전북,군산시,51.225,True,,,,False,0.0010166184427754831,2
안근,전북,,51.225,,-0.7936017654897162,,법,False,0.0005936807612166077,2
윤효모,전북,군산시,51.225,False,-1.6929548187739565,,경영,True,7.502066723253467e-06,2
최인정,전북,군산시,51.225,True,,,,True,0.2416958126270844,2
이만수,전북,군산시,51.225,False,-0.7160534376109463,,경영,False,0.09069648944411296,2
이성일,전북,군산시,,True,,,,False,0.011548781874408708,2
이현주,전북,군산시,51.225,False,-0.7837745005488279,,,True,0.6233557529327884,2
김중신,전북,군산시,51.225,False,-1.6659547284830212,,법,False,0.0013738576633348038,2
김대중,전북,익산시,51.225,True,,,,False,0.9401350462062968,2
이창필,전북,익산시,,False,-0.4065638423367306,,법,False,3.658217757819285e-06,2
김영배,전북,익산시,51.225,,,,정치,False,0.0595678415455214,2
차유성,전북,익산시,51.225,False,-1.1456755805580372,,,False,0.000293454030423866,2
장학수,전북,정읍시,51.225,True,,,,False,0.025161150719277662,2
김상민,전북,정읍시,51.225,False,-0.9160940004259988,,,False,,
이학수,전북,정읍시,51.225,True,,,,True,0.03492870236776606,2
김대중,전북,정읍시,51.225,False,-0.1018509064423262,,법,True,0.4989817880506394,2
이상현,전북,남원시,51.225,True,,,,False,0.050618259077688466,2
손태엽,전북,남원시,51.225,False,-1.5456720860356037,,,,4.964422824440593e-07,2
,전북,남원시,51.225,False,-0.8102129162855377,,,False,0.0024371186217672113,2
강용구,전북,남원시,,True,,,행정,,0.0028026778181822524,2
김현철,전북,남원시,51.225,False,-0.07890406722613359,,경영,False,0.9441245872532256,2
하대식,전북,남원시,,False,-0.623134727013277,,행정,False,1.6860786854147212e-05,2
정호영,전북,김제시,51.225,True,,,,False,0.9958017734888204,2
장덕상,전북,김제시,51.225,False,-0.1081465779474216,,,False,0.0011391370171362387,2
강병진,전북,김제시,51.225,True,,,,False,0.002280206397122061,2
나인권,전북,김제시,51.225,False,-0.4482059107359651,,,False,0.0007788830969211853,2
송지용,전북,완주군,51.225,True,,,경제,False,0.9977990274534608,2
백용재,전북,완주군,51.225,False,-0.96803360398735,,행정,False,0.0022009725465392924,2
김대섭,전북,진안군,51.225,False,,,,False,0.010486975890413969,2
김현철,전북,진안군,51.225,True,-0.07890406722613359,,,True,0.989513024109586,2
백경태,전북,무주군,51.225,True,,,,False,0.8215533134831804,2
황의탁,전북,무주군,51.225,False,-0.14294598242454018,,,True,0.17844668651681958,2
,전북,임실군,51.225,False,,,경영,False,0.2688871426493238,2
한완수,전북,임실군,,True,-0.7374565369406162,,,False,0.5003443553393688,2
김한기,전북,임실군,51.225,False,-0.785127129231859,,경영,True,0.2307685020113075,2
,전북,순창군,51.225,True,,,,False,0.6671128556895742,2
