,성명,지역,선거구명,선거 종류,회차,기호,성별,정당명,연령,직업,여당평가,당선여부,득표수(득표율),학교,과목,경력_지역,인지도,지역구분
216,정상원,부산,동래구,국회의원,20,3,남,rev,53,,42.84,0,-1.6419726673458335,,행정,1,0.06291830583868764,1
217,박승환,부산,동래구,국회의원,20,3,남,rem,58,,42.84,0,-1.6024399041534283,,법,0,0.1246825427675748,1
218,김정훈,부산,남구,국회의원,20,1,남,con,58,,42.84,1,0.029774129989151,,법,1,0.9564136495648661,1
219,이정환,부산,남구,국회의원,20,2,남,rev,62,정당인,42.84,0,-0.12321904883479828,,,0,0.01038455368148297,1
220,서용교,부산,남구,국회의원,20,1,남,con,48,,42.84,0,-0.2821479506610288,서울대,,1,0.011417313446421355,1
221,박재호,부산,남구,국회의원,20,2,남,rev,57,정당인,42.84,1,-0.09628937669705578,,행정,0,0.020963383625066938,1
222,유정기,부산,남구,국회의원,20,3,남,rev,51,,42.84,0,-2.3968417767987242,,,1,0.0008210996821626003,1
223,박민식,부산,북구 강서구,국회의원,20,1,남,con,50,,42.84,0,-0.2599234372929828,서울대,외교,1,0.04474233420106486,1
224,전재수,부산,북구 강서구,국회의원,20,2,남,rev,44,정당인,42.84,1,0.21060663949931513,,정치,0,0.11196138753964703,1
225,김도읍,부산,북구 강서구,국회의원,20,1,남,con,51,,42.84,1,-0.04395559224999517,,법,1,0.25114081953962514,1
226,정진우,부산,북구 강서구,국회의원,20,2,남,rev,48,,42.84,0,-0.48221857850915534,연세대,경제,0,0.5909865035801439,1
227,정규룡,부산,북구 강서구,국회의원,20,3,남,rev,55,,42.84,0,-2.0153985417052827,,경영,1,0.001168955139519021,1
228,하태경,부산,해운대구,국회의원,20,1,남,con,47,,42.84,1,0.02951505063503316,서울대,,0,0.8211066720556698,1
229,유영민,부산,해운대구,국회의원,20,2,남,rev,64,,42.84,0,-0.39717205764566754,,,0,0.071787424028194,1
230,이병구,부산,해운대구,국회의원,20,3,남,rev,46,정당인,42.84,0,-2.707976206503782,,,0,0.003141892309633277,1
231,문만길,부산,해운대구,국회의원,20,3,남,rem,60,,42.84,0,-4.772995931382434,,경영,0,0.0003543746105275523,1
232,배덕광,부산,해운대구,국회의원,20,1,남,con,67,,42.84,1,-0.04565955954010171,,경영,0,0.04064525706958221,1
233,윤준호,부산,해운대구,국회의원,20,2,남,rev,48,,42.84,0,-0.5759634906185017,,,0,0.05976343489475112,1
234,최선명,부산,해운대구,국회의원,20,3,남,rem,25,,42.84,0,-1.8526898499378481,,,0,0.0032009450316421726,1
235,김척수,부산,사하구,국회의원,20,1,남,con,53,정당인,42.84,0,-0.2101342563260615,,행정,1,0.0074460797424438984,1
236,최인호,부산,사하구,국회의원,20,2,남,rev,49,정당인,42.84,1,-0.05344619823075433,,정치,0,0.06647800646022675,1
237,전창섭,부산,사하구,국회의원,20,3,남,rem,47,,42.84,0,-4.151743602511129,,,1,0.0005392493247371963,1
238,박경민,부산,사하구,국회의원,20,3,남,rem,40,,42.84,0,-4.895411480834795,,,0,0.020769566751635743,1
239,박태원,부산,사하구,국회의원,20,3,남,rem,25,,42.84,0,-3.5283615257840797,,,0,0.031859894796947334,1
240,조경태,부산,사하구,국회의원,20,1,남,con,48,,42.84,1,0.36319235168359043,,,0,0.16849406960778388,1
241,오창석,부산,사하구,국회의원,20,2,남,rev,29,정당인,42.84,0,-1.0375471661670022,,정치,0,0.6951569373228194,1
242,배관구,부산,사하구,국회의원,20,3,남,rev,28,정당인,42.84,0,-2.175080594158589,고려대,행정,0,0.002788490061516895,1
243,유홍,부산,사하구,국회의원,20,3,남,rev,51,,42.84,0,-4.067859489910511,,,1,0.0006093051422743995,1
244,안중영,부산,사하구,국회의원,20,3,남,rem,56,,42.84,0,-4.592094415284568,,,1,0.0004718165442908009,1
245,최지웅,부산,사하구,국회의원,20,3,남,rem,43,,42.84,0,-4.776574488320894,,경영,1,0.005386584245323679,1
246,김세연,부산,금정구,국회의원,20,1,남,con,43,,42.84,1,0.22569146067539791,서울대,경제,0,0.7557949731165551,1
247,박종훈,부산,금정구,국회의원,20,2,남,rev,32,,42.84,0,-0.743397047845591,,법,1,0.24032998767793806,1
248,노창동,부산,금정구,국회의원,20,3,남,rev,53,정당인,42.84,0,-2.14936650368935,서울대,법,0,0.0038750392055069438,1
249,김희정,부산,연제구,국회의원,20,1,여,con,45,,42.84,0,-0.09948220275643375,연세대,정치,0,0.9202213793988471,1
250,김해영,부산,연제구,국회의원,20,2,남,rev,39,,42.84,1,0.026570809254062216,,법,0,0.079778620601153,1
251,유재중,부산,수영구,국회의원,20,1,남,con,60,,42.84,1,0.0641898326501698,,법,1,0.6059900101226113,1
252,김성발,부산,수영구,국회의원,20,2,남,rev,55,정당인,42.84,0,-1.0806954928597672,,,0,0.061561374420048394,1
253,배준현,부산,수영구,국회의원,20,3,남,rev,43,정당인,42.84,0,-1.2968421429048724,,정치,0,0.3324486154573403,1
254,손수조,부산,사상구,국회의원,20,1,여,con,31,정당인,42.84,0,-1.0313015427719547,,,0,0.03290652264859374,1
255,배재정,부산,사상구,국회의원,20,2,여,rev,48,,42.84,0,-0.6005467592410163,,,1,0.03717691513875453,1
256,장제원,부산,사상구,국회의원,20,3,남,rem,49,,42.84,1,-0.530740618465327,,,0,0.9299165622126517,1
257,윤상직,부산,기장군,국회의원,20,1,남,con,59,정당인,42.84,1,-0.36445243985063736,서울대,,0,0.4368491456550507,1
258,조용우,부산,기장군,국회의원,20,2,남,rev,49,정당인,42.84,0,-0.7356278284999704,,,1,0.11569934940755251,1
259,이창우,부산,기장군,국회의원,20,3,남,rev,54,,42.84,0,-2.853941884400816,,,1,0.42027284037975693,1
260,박견목,부산,기장군,국회의원,20,3,남,rem,54,,42.84,0,-1.3985405264085933,,행정,0,0.027178664557639884,1
261,곽상도,대구,중구남구,국회의원,20,1,남,con,56,,42.84,1,,,법,0,0.6175606026562404,1
262,김동열,대구,중구남구,국회의원,20,2,남,rev,48,,42.84,0,,,경제,1,0.009251864635259092,1
263,최창진,대구,중구남구,국회의원,20,3,남,rev,34,,42.84,0,,,,1,0.007585907356757055,1
264,김구,대구,중구남구,국회의원,20,3,남,rem,53,,42.84,0,,,,0,0.3617329875727059,1
265,박창달,대구,중구남구,국회의원,20,3,남,rem,70,,42.84,0,,,행정,0,0.0038686377790377088,1
266,정종섭,대구,동구,국회의원,20,1,남,con,58,정당인,42.84,1,-0.07109891590800772,연세대,법,0,0.008981120501999016,1
267,황순규,대구,동구,국회의원,20,3,남,rem,35,정당인,42.84,0,-2.7183795376160926,,,1,0.00035196193480227885,1
268,성용모,대구,동구,국회의원,20,3,남,rem,55,,42.84,0,-4.227445228950428,,경영,0,0.00012571460582177024,1
269,류성걸,대구,동구,국회의원,20,3,남,rem,58,,42.84,0,-0.3047139430979564,,경제,0,0.006066530597652365,1
270,이승천,대구,동구,국회의원,20,2,남,rev,54,,42.84,0,-1.2198961777440038,,법,1,0.002550009441141165,1
271,유승민,대구,동구,국회의원,20,3,남,rem,58,,42.84,1,0.9037373858598439,,경제,1,0.9819246629185835,1
272,김상훈,대구,서구,국회의원,20,1,남,con,53,,42.84,1,,,행정,1,0.5887240423575496,1
273,서중현,대구,서구,국회의원,20,3,남,rem,64,,42.84,0,,,,1,0.01918919430819296,1
274,손창민,대구,서구,국회의원,20,3,남,rem,49,,42.84,0,,,행정,0,0.3920867633342575,1
275,정태옥,대구,북구,국회의원,20,1,남,con,54,정당인,42.84,1,0.11444031850684296,고려대,법,1,0.3229236315529192,1
276,이현주,대구,북구,국회의원,20,2,여,rev,50,정당인,42.84,0,-1.950306904105752,,,0,0.23855172958710794,1
277,최석민,대구,북구,국회의원,20,3,남,rev,55,,42.84,0,-2.299588836070811,,,0,0.0021567278286016654,1
278,권은희,대구,북구,국회의원,20,3,여,rem,56,,42.84,0,-1.155015904253336,서울대,,1,0.29902054968344477,1
279,양명모,대구,북구,국회의원,20,1,남,con,56,,42.84,0,-0.46709206586415114,,,1,0.005147862792870716,1
280,조명래,대구,북구,국회의원,20,3,남,rev,51,,42.84,0,-2.4382749890625846,,정치,0,0.04184922505244819,1
281,박하락,대구,북구,국회의원,20,3,남,rem,54,,42.84,0,-5.324972430296163,,행정,0,0.0004139009873116815,1
282,홍의락,대구,북구,국회의원,20,3,남,rem,61,,42.84,1,0.06587334745567269,고려대,경제,0,0.08993637251529575,1
283,김문수,대구,수성구,국회의원,20,1,남,con,64,정당인,42.84,0,-0.5162996649217507,서울대,경영,0,0.2917058492328523,1
284,김부겸,대구,수성구,국회의원,20,2,남,rev,58,정당인,42.84,1,0.4796673009975844,서울대,정치,1,0.4814828406595651,1
285,이인선,대구,수성구,국회의원,20,1,여,con,56,,42.84,0,-0.621301065265175,,,0,0.03073280620686585,1
286,정기철,대구,수성구,국회의원,20,2,남,rev,53,,42.84,0,-1.553814951799431,서울대,,1,0.0021085331040652053,1
287,주호영,대구,수성구,국회의원,20,3,남,rem,55,,42.84,1,-0.15452809172964818,,법,0,0.1939699707966515,1
288,곽대훈,대구,달서구,국회의원,20,1,남,con,60,정당인,42.84,1,0.7250630597298781,서울대,행정,1,0.009325528633585059,1
289,변홍철,대구,달서구,국회의원,20,3,남,rem,47,,42.84,0,-0.893578214574277,고려대,,0,0.0011912794242054181,1
290,윤재옥,대구,달서구,국회의원,20,1,남,con,54,,42.84,1,0.520616248478118,,법,0,0.013455335738438422,1
291,김태용,대구,달서구,국회의원,20,2,남,rev,54,,42.84,0,-0.6340771168855801,,,1,0.09468353024255947,1
292,조원진,대구,달서구,국회의원,20,1,남,con,57,,42.84,1,0.5688959985260106,,행정,0,0.878266503706184,1
293,김부기,대구,달서구,국회의원,20,3,남,rem,59,정당인,42.84,0,-2.2646594986873505,,행정,0,0.0021925504002440364,1
294,조석원,대구,달서구,국회의원,20,3,남,rem,34,,42.84,0,-1.2016189488814872,,,1,0.0008852718547837094,1
295,추경호,대구,달성군,국회의원,20,1,남,con,55,정당인,42.84,1,-0.10696745083114434,고려대,경영,0,0.40209705441181587,1
296,조기석,대구,달성군,국회의원,20,2,남,rev,56,정당인,42.84,0,-1.7758414154768054,,경영,1,0.10471941668454633,1
297,조정훈,대구,달성군,국회의원,20,3,남,rem,41,,42.84,0,-2.809984780587252,,,1,0.47180969921816296,1
298,구성재,대구,달성군,국회의원,20,3,남,rem,55,,42.84,0,-0.8025032653796854,서울대,,1,0.021373829685474802,1
299,배준영,인천,중구 동구 강화군 옹진군,국회의원,20,1,남,con,45,정당인,42.84,0,,연세대,정치,1,0.0570362572220545,1
300,김회창,인천,중구 동구 강화군 옹진군,국회의원,20,3,남,rev,56,,42.84,0,,,행정,0,0.0042332402150147405,1
301,조택상,인천,중구 동구 강화군 옹진군,국회의원,20,3,남,rev,57,,42.84,0,,,행정,1,0.03454142720452155,1
302,안상수,인천,중구 동구 강화군 옹진군,국회의원,20,3,남,rem,69,,42.84,1,,서울대,경영,1,0.9041890753584091,1
303,홍일표,인천,남구,국회의원,20,1,남,con,60,,42.84,1,-0.23148247530372462,,법,1,0.07509589512748893,1
304,허종식,인천,남구,국회의원,20,2,남,rev,54,정당인,42.84,0,-0.6176808048036774,,,1,0.005762710933053602,1
305,김충래,인천,남구,국회의원,20,3,남,rev,53,,42.84,0,-1.4240539412911175,연세대,법,1,0.0006098156114300834,1
306,김정심,인천,남구,국회의원,20,1,여,con,55,정당인,42.84,0,-2.1464574011837074,,행정,1,0.0027911471005964443,1
307,안귀옥,인천,남구,국회의원,20,3,여,rev,58,,42.84,0,-1.273805715967427,고려대,법,1,0.0019530056139981976,1
308,김성진,인천,남구,국회의원,20,3,남,rev,56,정당인,42.84,0,-1.463534840794914,,,1,0.033410105102821365,1
309,윤상현,인천,남구,국회의원,20,3,남,rem,53,,42.84,1,-0.10435518733348349,,정치,0,0.8803773205106115,1
310,정승연,인천,연수구,국회의원,20,1,남,con,49,,42.84,0,-0.4117359781182547,,경제,0,0.09241896996087585,1
311,박찬대,인천,연수구,국회의원,20,2,남,rev,48,,42.84,1,-0.3998247093414289,서울대,경영,1,0.03543865474601937,1
312,진의범,인천,연수구,국회의원,20,3,남,rev,55,정당인,42.84,0,-1.454282612919091,,법,0,0.001209573077460477,1
313,민경욱,인천,연수구,국회의원,20,1,남,con,52,정당인,42.84,1,-0.24487577424670764,연세대,행정,0,0.8637787909696502,1
314,윤종기,인천,연수구,국회의원,20,2,남,rev,57,정당인,42.84,0,-0.545763675127271,고려대,행정,1,0.0049299503708806255,1
315,한광원,인천,연수구,국회의원,20,3,남,rev,59,,42.84,0,-1.4897667811814856,서울대,경영,0,0.0022240608751135683,1
316,문대성,인천,남동구,국회의원,20,1,남,con,39,,42.84,0,-0.7164311812643026,,,0,0.0763705002332816,2
317,박남춘,인천,남동구,국회의원,20,2,남,rev,57,,42.84,1,0.0025535151104376583,,,0,0.11910377887932713,2
318,김명수,인천,남동구,국회의원,20,3,남,rev,52,정당인,42.84,0,-1.7680964162554929,,법,0,0.769388966260082,2
319,임동수,인천,남동구,국회의원,20,3,남,rem,53,,42.84,0,-4.171289509498841,서울대,,1,0.0027769170988558526,2
320,조전혁,인천,남동구,국회의원,20,1,남,con,55,,42.84,0,-0.36186705840444366,고려대,경제,1,0.01035012105163945,2
321,윤관석,인천,남동구,국회의원,20,2,남,rev,55,정당인,42.84,1,0.17895840276822833,,,1,0.020786843861125504,2
322,송기순,인천,남동구,국회의원,20,3,여,rem,51,정당인,42.84,0,-3.6130598121335105,,,1,0.0012228726156886375,2
323,정유섭,인천,부평구,국회의원,20,1,남,con,61,정당인,42.84,1,-0.6708764630744368,고려대,행정,1,0.31231990654085207,2
324,이성만,인천,부평구,국회의원,20,2,남,rev,54,정당인,42.84,0,-1.0252012756795832,연세대,,1,0.013855728121388938,2
325,문병호,인천,부평구,국회의원,20,3,남,rev,56,,42.84,0,-0.6718061471836808,서울대,법,1,0.2436685072168968,2
326,조진형,인천,부평구,국회의원,20,3,남,rem,73,,42.84,0,-2.9827583690011847,,경제,0,0.0134622254125346,2
327,강창규,인천,부평구,국회의원,20,1,남,con,61,정당인,42.84,0,-0.8022156445902648,,행정,1,0.006754996056752205,2
328,홍영표,인천,부평구,국회의원,20,2,남,rev,58,,42.84,1,-0.26845764228509744,,행정,1,0.384644930077174,2
329,이현웅,인천,부평구,국회의원,20,3,남,rev,45,,42.84,0,-1.1146183700803962,연세대,법,0,0.025293706574401466,2
330,오성규,인천,계양구,국회의원,20,1,남,con,62,정당인,42.84,0,-0.5665119550561738,연세대,행정,0,0.010348011386227993,2
331,유동수,인천,계양구,국회의원,20,2,남,rev,54,,42.84,1,-0.28519345718042904,연세대,경영,1,0.04738060258676443,2
332,이수봉,인천,계양구,국회의원,20,3,남,rev,54,,42.84,0,-1.4130391802079674,고려대,,1,0.018076471362150265,2
333,윤형선,인천,계양구,국회의원,20,1,남,con,55,,42.84,0,-0.801443979071222,고려대,,1,0.012298765608970303,2
334,송영길,인천,계양구,국회의원,20,2,남,rev,53,,42.84,1,-0.2865876305433886,연세대,경영,1,0.881808616353386,2
335,최원식,인천,계양구,국회의원,20,3,남,rev,53,,42.84,0,-1.0882259938795371,서울대,법,0,0.030087532702501127,2
336,이학재,인천,서구,국회의원,20,1,남,con,51,,42.84,1,-0.2398302453567148,,경제,0,0.2886054833457033,3
337,김교흥,인천,서구,국회의원,20,2,남,rev,55,,42.84,0,-0.4950989532158278,,정치,1,0.08769156611077786,3
338,유길종,인천,서구,국회의원,20,3,남,rev,54,정당인,42.84,0,-1.7561530077262002,연세대,행정,0,0.006823402091708474,3
339,안생준,인천,서구,국회의원,20,3,남,rem,67,,42.84,0,-3.694273781226255,,,1,0.0027949266490029457,3
340,황우여,인천,서구,국회의원,20,1,남,con,68,,42.84,0,-0.5102767908137944,서울대,법,0,0.21399639529834127,3
341,신동근,인천,서구,국회의원,20,2,남,rev,54,,42.84,1,-0.18605576832182794,서울대,,1,0.10558828204055945,3
342,허영,인천,서구,국회의원,20,3,남,rev,54,,42.84,0,-1.6534471347739668,,,1,0.29449994446390665,3
343,한경노,광주,동구남구,국회의원,20,1,남,con,55,정당인,42.84,0,-3.7364881825189653,,경영,0,0.0007268398565834158,2
344,최진,광주,동구남구,국회의원,20,2,남,rev,56,,42.84,0,-0.9084964212457679,고려대,행정,0,0.5209790503529141,2
345,장병완,광주,동구남구,국회의원,20,3,남,rev,63,,42.84,1,0.20596001408636153,서울대,,0,0.027552294709955176,2
346,신나리,광주,동구남구,국회의원,20,3,여,rem,27,,42.84,0,-3.4188952026179074,,,0,0.02456979230544573,2
347,강도석,광주,동구남구,국회의원,20,3,남,rem,61,,42.84,0,-3.795708284552593,,,1,0.0030350587572355358,2
348,강운태,광주,동구남구,국회의원,20,3,남,rem,67,,42.84,0,-2.504068757067142,서울대,정치,1,0.01282808951807101,2
349,문충식,광주,동구남구,국회의원,20,1,남,con,57,정당인,42.84,0,-3.5682666660882054,,,1,0.0004797047713947125,2
350,이병훈,광주,동구남구,국회의원,20,2,남,rev,59,정당인,42.84,0,-0.44957050389546177,,행정,0,0.16474574629931307,2
351,박주선,광주,동구남구,국회의원,20,3,남,rev,66,,42.84,1,0.16130750933397123,서울대,행정,0,0.13405410990289263,2
352,황인용,광주,동구남구,국회의원,20,3,남,rem,26,,42.84,0,-3.464717343006662,,,1,0.11102931352619465,2
353,양병현,광주,서구,국회의원,20,1,남,con,61,,42.84,0,-3.6271284010875684,,,0,0.0003083848274113269,2
354,송갑석,광주,서구,국회의원,20,2,남,rev,49,정당인,42.84,0,-0.6163117498119612,,경영,0,0.014189426044409283,2
355,송기석,광주,서구,국회의원,20,3,남,rev,52,,42.84,1,0.23355514759680615,,법,1,0.04288706816848999,2
356,장화동,광주,서구,국회의원,20,3,남,rev,53,,42.84,0,-3.7845275288361577,,,1,0.0002198679408354399,2
357,이은주,광주,서구,국회의원,20,3,여,rem,44,정당인,42.84,0,-3.300156156462087,,,0,0.7132414295213975,2
358,김연욱,광주,서구,국회의원,20,1,남,con,49,,42.84,0,-3.698420849327093,,정치,0,0.0008768031364234044,2
359,양향자,광주,서구,국회의원,20,2,여,rev,49,정당인,42.84,0,-0.7873556314999276,,,0,0.1035357214878258,2
360,천정배,광주,서구,국회의원,20,3,남,rev,61,,42.84,1,0.16634156041999754,서울대,법,0,0.10263452520476499,2
361,강은미,광주,서구,국회의원,20,3,여,rev,45,정당인,42.84,0,-2.816991499540476,,,1,0.011824053603423,2
362,고기담,광주,서구,국회의원,20,3,남,rem,48,정당인,42.84,0,-4.286755113916101,,,1,0.0005140622594547989,2
363,김하중,광주,서구,국회의원,20,3,남,rem,55,,42.84,0,-3.0601332958833716,고려대,법,0,0.009768657805564396,2
